ID	Gene_name	Alternative_name	Gene_name_use	Alternative_name_use	Product_name
NCBI_2557	blaB-30	NA	blaB-30		subclass_B1_metallo-beta-lactamase_BlaB-30
NCBI_2431	blaB-31	NA	blaB-31		subclass_B1_metallo-beta-lactamase_BlaB-31
NCBI_2442	blaB-32	NA	blaB-32		subclass_B1_metallo-beta-lactamase_BlaB-32
NCBI_1982	blaB-33	NA	blaB-33		subclass_B1_metallo-beta-lactamase_BlaB-33
NCBI_2434	blaB-34	NA	blaB-34		subclass_B1_metallo-beta-lactamase_BlaB-34
NCBI_2449	blaB-35	NA	blaB-35		subclass_B1_metallo-beta-lactamase_BlaB-35
NCBI_2474	blaB-36	NA	blaB-36		subclass_B1_metallo-beta-lactamase_BlaB-36
NCBI_2454	blaB-37	NA	blaB-37		subclass_B1_metallo-beta-lactamase_BlaB-37
NCBI_2451	blaB-38	NA	blaB-38		subclass_B1_metallo-beta-lactamase_BlaB-38
NCBI_2446	blaB-39	NA	blaB-39		subclass_B1_metallo-beta-lactamase_BlaB-39
NCBI_4448	blaB3SU1-1	blaSSB1	blaB3SU1-1	blaSSB1	subclass_B3_metallo-beta-lactamase_B3SU1-1
NCBI_4449	blaB3SU2-1	blaSSB2	blaB3SU2-1	blaSSB2	subclass_B3_metallo-beta-lactamase_B3SU2-1
ARGANNOT_1824	blaB-4	NA	blaB-4		MBL fold metallo-hydrolase
NCBI_729	blaB-5	NA	blaB-5		subclass_B1_metallo-beta-lactamase_BlaB-5
ARGANNOT_1188	blaB-6	NA	blaB-6		subclass_B1_metallo-beta-lactamase_BlaB-6
NCBI_2010	blaB-6	NA	blaB-6		subclass_B1_metallo-beta-lactamase_BlaB-6
CARD_3167	BlaB-7	BlaB-7	blaB-7		subclass_B1_metallo-beta-lactamase_BlaB-7
NCBI_2426	blaB-7	NA	blaB-7		subclass_B1_metallo-beta-lactamase_BlaB-7
CARD_3168	BlaB-8	BlaB-8	blaB-8		subclass_B1_metallo-beta-lactamase_BlaB-8
NCBI_2440	blaB-8	NA	blaB-8		subclass_B1_metallo-beta-lactamase_BlaB-8
CARD_3169	BlaB-9	BlaB-9	blaB-9		subclass_B1_metallo-beta-lactamase_BlaB-9
NCBI_2480	blaB-9	NA	blaB-9		subclass_B1_metallo-beta-lactamase_BlaB-9
NCBI_6166	blaBAT-1	NA	blaBAT-1		class_D_beta-lactamase_BAT-1
NCBI_2561	blaBBI	NA	blaBBI		BBI_family_class_A_beta-lactamase
NCBI_1999	blaBCL-1	NA	blaBCL-1		class_A_beta-lactamase_BCL-1
NCBI_730	blaBEL-1	NA	blaBEL-1		extended-spectrum_class_A_beta-lactamase_BEL-1
NCBI_731	blaBEL-2	NA	blaBEL-2		extended-spectrum_class_A_beta-lactamase_BEL-2
NCBI_732	blaBEL-3	NA	blaBEL-3		extended-spectrum_class_A_beta-lactamase_BEL-3
NCBI_1978	blaBEL-4	NA	blaBEL-4		extended-spectrum_class_A_beta-lactamase_BEL-4
NCBI_6728	blaBES-1	NA	blaBES-1		extended_spectrum_class_A_beta-lactamase_BES-1
NCBI_733	blaBIC-1	NA	blaBIC-1		carbapenem-hydrolyzing_class_A_beta-lactamase_BIC-1
NCBI_5144	blaBIC-2	NA	blaBIC-2		carbapenem-hydrolyzing_class_A_beta-lactamase_BIC-2
NCBI_2494	blaBIL-1	NA	blaBIL-1		CMY-2_family_class_C_beta-lactamase_BIL-1
NCBI_2775	blaBIM-1	NA	blaBIM-1		subclass_B1_metallo-beta-lactamase_BIM-1
NCBI_6755	blaBJP	NA	blaBJP		BJP_family_subclass_B3_metallo-beta-lactamase
NCBI_6500	blaBJP-1	NA	blaBJP-1		subclass_B3_metallo-beta-lactamase_BJP-1
NCBI_734	blaBKC-1	NA	blaBKC-1		carbapenem-hydrolyzing_class_A_beta-lactamase_BKC-1
NCBI_4116	blaBKC-2	NA	blaBKC-2		carbapenem-hydrolyzing_class_A_beta-lactamase_BKC-2
NCBI_6477	blaBOR-1	NA	blaBOR-1		class_A_beta-lactamase_BOR-1
ARGANNOT_1865	blaBPU-1	NA	blaBPU-1		class_D_beta-lactamase_BPU-1
NCBI_7705	blaBPU-1	NA	blaBPU-1		class_D_beta-lactamase_BPU-1
ARGANNOT_443	blaBRO-1	NA	blaBRO-1		class_A_beta-lactamase_BRO-1
NCBI_6177	blaBRO-1	NA	blaBRO-1		class_A_beta-lactamase_BRO-1
NCBI_6178	blaBRO-2	NA	blaBRO-2		class_A_beta-lactamase_BRO-2
NCBI_6162	blaBSU-1	NA	blaBSU-1		class_D_beta-lactamase_BSU-1
NCBI_2896	blaBUT-1	NA	blaBUT-1		extended-spectrum_class_C_beta-lactamase_BUT-1
NCBI_2897	blaBUT-2	NA	blaBUT-2		class_C_beta-lactamase_BUT-2
NCBI_6169	blaC	NA	blaC		class_A_beta-lactamase_BlaC
NCBI_7704	bla-C	NA	bla-C		class_C_beta-lactamase
NCBI_4003	blaCAE-1	NA	blaCAE-1		broad-spectrum_class_A_beta-lactamase_CAE-1
NCBI_3765	blaCAM-1	NA	blaCAM-1		subclass_B1_metallo-beta-lactamase_CAM-1
NCBI_5259	blaCAM-2	NA	blaCAM-2		subclass_B1_metallo-beta-lactamase_CAM-2
NCBI_6502	blaCAR-1	NA	blaCAR-1		subclass_B3_metallo-beta-lactamase_CAR-1
NCBI_735	blaCARB-1	blaP1a,blaPSE-4	blaCARB-1	blaP1a,blaPSE-4	PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-1
NCBI_736	blaCARB-10	blaRTG-4	blaCARB-10	blaRTG-4	RTG_family_carbenicillin-hydrolyzing_extended-spectrum_class_A_beta-lactamase_CARB-10
NCBI_737	blaCARB-11	NA	blaCARB-11		PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-11
NCBI_738	blaCARB-12	blaRTG-1	blaCARB-12	blaRTG-1	PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-12
NCBI_739	blaCARB-14	blaRTG-5	blaCARB-14	blaRTG-5	RTG_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-14
NCBI_6750	blaCARB-16	blaRTG-6	blaCARB-16	blaRTG-6	RTG_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-16
NCBI_6984	blaCARB-17	NA	blaCARB-17		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-17
NCBI_6355	blaCARB-18	blaCARB-37	blaCARB-18	blaCARB-37	carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-18
NCBI_740	blaCARB-19	NA	blaCARB-19		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-19
NCBI_6023	blaCARB-2	blaP1b,blaPSE-1,blaPSE-3	blaCARB-2	blaP1b,blaPSE-1,blaPSE-3	PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-2
NCBI_6849	blaCARB-20	NA	blaCARB-20		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-20
NCBI_7085	blaCARB-21	NA	blaCARB-21		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-21
NCBI_6357	blaCARB-22	NA	blaCARB-22		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-22
NCBI_7075	blaCARB-23	NA	blaCARB-23		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-23
NCBI_7158	blaCARB-24	NA	blaCARB-24		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-24
NCBI_7725	blaCARB-25	NA	blaCARB-25		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-25
NCBI_7128	blaCARB-26	blaCARB-39	blaCARB-26	blaCARB-39	carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-26
NCBI_7082	blaCARB-27	NA	blaCARB-27		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-27
NCBI_7132	blaCARB-28	NA	blaCARB-28		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-28
NCBI_7130	blaCARB-29	NA	blaCARB-29		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-29
NCBI_741	blaCARB-3	NA	blaCARB-3		PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-3
NCBI_6359	blaCARB-30	NA	blaCARB-30		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-30
NCBI_7079	blaCARB-31	NA	blaCARB-31		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-31
NCBI_7131	blaCARB-32	NA	blaCARB-32		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-32
NCBI_7078	blaCARB-33	NA	blaCARB-33		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-33
NCBI_7129	blaCARB-34	NA	blaCARB-34		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-34
NCBI_7076	blaCARB-35	NA	blaCARB-35		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-35
NCBI_7077	blaCARB-36	NA	blaCARB-36		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-36
NCBI_7080	blaCARB-38	NA	blaCARB-38		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-38
NCBI_7269	blaCARB-4	blaP3	blaCARB-4	blaP3	PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-4
NCBI_7092	blaCARB-40	NA	blaCARB-40		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-40
NCBI_7089	blaCARB-41	NA	blaCARB-41		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-41
NCBI_6347	blaCARB-42	NA	blaCARB-42		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-42
NCBI_7090	blaCARB-43	NA	blaCARB-43		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-43
NCBI_7724	blaCARB-44	NA	blaCARB-44		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-44
NCBI_7863	blaCARB-45	NA	blaCARB-45		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-45
NCBI_7176	blaCARB-46	NA	blaCARB-46		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-46
NCBI_7175	blaCARB-47	NA	blaCARB-47		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-47
NCBI_7081	blaCARB-48	NA	blaCARB-48		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-48
NCBI_2037	blaCARB-49	NA	blaCARB-49		RTG_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-49
NCBI_742	blaCARB-5	blaRTG-2	blaCARB-5	blaRTG-2	RTG_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-5
NCBI_3481	blaCARB-50	NA	blaCARB-50		RTG_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-50
NCBI_3870	blaCARB-51	NA	blaCARB-51		PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-51
NCBI_3871	blaCARB-52	NA	blaCARB-52		PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-52
NCBI_4220	blaCARB-53	NA	blaCARB-53		PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-53
NCBI_4140	blaCARB-54	NA	blaCARB-54		RTG_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-54
NCBI_2314	blaCARB-55	NA	blaCARB-55		PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-55
NCBI_6821	blaCARB-56	NA	blaCARB-56		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-56
NCBI_6348	blaCARB-57	NA	blaCARB-57		carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-57
NCBI_4525	blaCARB-58	NA	blaCARB-58		PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-58
NCBI_743	blaCARB-6	NA	blaCARB-6		PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-6
NCBI_7124	blaCARB-7	blaPSE-5	blaCARB-7	blaPSE-5	PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-7
ARGANNOT_1179	CARB-8	NA	blaCARB-8		RTG_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-8
NCBI_744	blaCARB-8	blaRTG-3	blaCARB-8	blaRTG-3	RTG_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-8
NCBI_6026	blaCARB-9	NA	blaCARB-9		PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-9
NCBI_745	blaCAU-1	NA	blaCAU-1		subclass_B3_metallo-beta-lactamase_CAU-1
NCBI_6642	blaCBP-1	NA	blaCBP-1		penicillin-hydrolyzing_class_A_beta-lactamase_CBP-1
NCBI_4803	blaCDA-1	NA	blaCDA-1		class_C_beta-lactamase_CDA-1
NCBI_6431	blaCDD-1	NA	blaCDD-1		extended-spectrum_class_D_beta-lactamase_CDD-1
NCBI_6884	blaCDD-2	NA	blaCDD-2		extended-spectrum_class_D_beta-lactamase_CDD-2
NCBI_7337	blaCFE-1	NA	blaCFE-1		CMY-2_family_cephalosporin-hydrolyzing_class_C_beta-lactamase_CFE-1
NCBI_3482	blaCFE-2	NA	blaCFE-2		CMY-2_family_class_C_beta-lactamase_CFE-2
NCBI_6123	blaCGA-1	NA	blaCGA-1		extended-spectrum_class_A_beta-lactamase_CGA-1
NCBI_6124	blaCGB-1	NA	blaCGB-1		IND_family_subclass_B1_metallo-beta-lactamase_CGB-1
NCBI_4325	blaCHM-1	NA	blaCHM-1		subclass_B1_metallo-beta-lactamase_CHM-1
NCBI_7611	blaCIA-1	NA	blaCIA-1		extended-spectrum_class_A_beta-lactamase_CIA-1
NCBI_746	blaCIA-2	NA	blaCIA-2		extended-spectrum_class_A_beta-lactamase_CIA-2
NCBI_747	blaCIA-3	NA	blaCIA-3		extended-spectrum_class_A_beta-lactamase_CIA-3
NCBI_7104	blaCIA-4	NA	blaCIA-4		extended-spectrum_class_A_beta-lactamase_CIA-4
NCBI_748	blaCKO-1	NA	blaCKO-1		MAL/CKO_family_class_A_beta-lactamase_CKO-1
NCBI_7511	blaCMA-1	NA	blaCMA-1		class_C_beta-lactamase_CMA-1
NCBI_2906	blaCMA-2	NA	blaCMA-2		class_C_beta-lactamase_CMA-2
NCBI_8132	blaCME-1	NA	blaCME-1		extended-spectrum_class_A_beta-lactamase_CME-1
NCBI_749	blaCME-2	NA	blaCME-2		extended-spectrum_class_A_beta-lactamase_CME-2
NCBI_6419	blaCME-3	NA	blaCME-3		extended-spectrum_class_A_beta-lactamase_CME-3
ARGANNOT_466	blaCMG	NA	blaCMG		beta-lactamase
NCBI_750	blaCMH-1	NA	blaCMH-1		extended-spectrum_class_C_beta-lactamase_CMH-1
NCBI_3971	blaCMH-10	NA	blaCMH-10		class_C_beta-lactamase_CMH-10
NCBI_5092	blaCMH-11	NA	blaCMH-11		class_C_beta-lactamase_CMH-11
NCBI_5093	blaCMH-12	NA	blaCMH-12		class_C_beta-lactamase_CMH-12
NCBI_4772	blaCMH-13	NA	blaCMH-13		class_C_beta-lactamase_CMH-13
NCBI_751	blaCMH-2	NA	blaCMH-2		class_C_beta-lactamase_CMH-2
NCBI_7781	blaCMH-3	NA	blaCMH-3		class_C_beta-lactamase_CMH-3
NCBI_6653	blaCMH-4	NA	blaCMH-4		class_C_beta-lactamase_CMH-4
NCBI_7837	blaCMH-5	NA	blaCMH-5		class_C_beta-lactamase_CMH-5
NCBI_3975	blaCMH-6	NA	blaCMH-6		class_C_beta-lactamase_CMH-6
NCBI_4576	blaCMH-7	NA	blaCMH-7		class_C_beta-lactamase_CMH-7
NCBI_4959	blaCMH-8	NA	blaCMH-8		class_C_beta-lactamase_CMH-8
NCBI_8111	blaCMH-9	NA	blaCMH-9		class_C_beta-lactamase_CMH-9
NCBI_7258	blaCMY-1	NA	blaCMY-1		class_C_beta-lactamase_CMY-1
NCBI_7422	blaCMY-10	NA	blaCMY-10		CMY-1/MOX_family_extended-spectrum_class_C_beta-lactamase_CMY-10
NCBI_752	blaCMY-100	NA	blaCMY-100		class_C_beta-lactamase_CMY-100
NCBI_6773	blaCMY-101	NA	blaCMY-101		class_C_beta-lactamase_CMY-101
NCBI_753	blaCMY-102	NA	blaCMY-102		class_C_beta-lactamase_CMY-102
NCBI_754	blaCMY-103	NA	blaCMY-103		class_C_beta-lactamase_CMY-103
NCBI_755	blaCMY-104	NA	blaCMY-104		class_C_beta-lactamase_CMY-104
NCBI_756	blaCMY-105	NA	blaCMY-105		class_C_beta-lactamase_CMY-105
NCBI_757	blaCMY-106	NA	blaCMY-106		class_C_beta-lactamase_CMY-106
NCBI_7441	blaCMY-107	NA	blaCMY-107		extended-spectrum_class_C_beta-lactamase_CMY-107
NCBI_758	blaCMY-108	NA	blaCMY-108		class_C_beta-lactamase_CMY-108
NCBI_7509	blaCMY-109	NA	blaCMY-109		class_C_beta-lactamase_CMY-109
NCBI_7424	blaCMY-11	NA	blaCMY-11		CMY-1/MOX_family_class_C_beta-lactamase_CMY-11
NCBI_759	blaCMY-110	NA	blaCMY-110		class_C_beta-lactamase_CMY-110
NCBI_760	blaCMY-111	NA	blaCMY-111		class_C_beta-lactamase_CMY-111
NCBI_761	blaCMY-112	NA	blaCMY-112		class_C_beta-lactamase_CMY-112
NCBI_762	blaCMY-113	NA	blaCMY-113		class_C_beta-lactamase_CMY-113
NCBI_763	blaCMY-114	NA	blaCMY-114		class_C_beta-lactamase_CMY-114
NCBI_764	blaCMY-115	NA	blaCMY-115		class_C_beta-lactamase_CMY-115
NCBI_765	blaCMY-116	NA	blaCMY-116		class_C_beta-lactamase_CMY-116
NCBI_766	blaCMY-117	NA	blaCMY-117		class_C_beta-lactamase_CMY-117
NCBI_767	blaCMY-118	NA	blaCMY-118		class_C_beta-lactamase_CMY-118
NCBI_768	blaCMY-119	NA	blaCMY-119		class_C_beta-lactamase_CMY-119
NCBI_769	blaCMY-12	NA	blaCMY-12		class_C_beta-lactamase_CMY-12
NCBI_770	blaCMY-121	NA	blaCMY-121		class_C_beta-lactamase_CMY-121
NCBI_771	blaCMY-122	NA	blaCMY-122		class_C_beta-lactamase_CMY-122
NCBI_772	blaCMY-124	NA	blaCMY-124		class_C_beta-lactamase_CMY-124
NCBI_773	blaCMY-125	NA	blaCMY-125		class_C_beta-lactamase_CMY-125
NCBI_774	blaCMY-127	NA	blaCMY-127		class_C_beta-lactamase_CMY-127
NCBI_775	blaCMY-128	NA	blaCMY-128		class_C_beta-lactamase_CMY-128
NCBI_776	blaCMY-129	NA	blaCMY-129		class_C_beta-lactamase_CMY-129
NCBI_6868	blaCMY-13	NA	blaCMY-13		class_C_beta-lactamase_CMY-13
NCBI_777	blaCMY-130	NA	blaCMY-130		class_C_beta-lactamase_CMY-130
NCBI_778	blaCMY-131	NA	blaCMY-131		class_C_beta-lactamase_CMY-131
NCBI_779	blaCMY-132	NA	blaCMY-132		class_C_beta-lactamase_CMY-132
NCBI_780	blaCMY-133	NA	blaCMY-133		class_C_beta-lactamase_CMY-133
NCBI_781	blaCMY-134	NA	blaCMY-134		class_C_beta-lactamase_CMY-134
NCBI_782	blaCMY-135	NA	blaCMY-135		class_C_beta-lactamase_CMY-135
NCBI_4076	blaCMY-136	NA	blaCMY-136		extended-spectrum_class_C_beta-lactamase_CMY-136
NCBI_8010	blaCMY-137	NA	blaCMY-137		class_C_beta-lactamase_CMY-137
NCBI_783	blaCMY-138	blaCMY2-138	blaCMY-138	blaCMY2-138	class_C_beta-lactamase_CMY-138
NCBI_784	blaCMY-139	NA	blaCMY-139		class_C_beta-lactamase_CMY-139
NCBI_785	blaCMY-14	NA	blaCMY-14		class_C_beta-lactamase_CMY-14
NCBI_1973	blaCMY-140	NA	blaCMY-140		class_C_beta-lactamase_CMY-140
NCBI_1995	blaCMY-141	NA	blaCMY-141		class_C_beta-lactamase_CMY-141
NCBI_2084	blaCMY-142	NA	blaCMY-142		class_C_beta-lactamase_CMY-142
NCBI_2135	blaCMY-143	NA	blaCMY-143		class_C_beta-lactamase_CMY-143
NCBI_2136	blaCMY-144	NA	blaCMY-144		class_C_beta-lactamase_CMY-144
NCBI_2380	blaCMY-145	NA	blaCMY-145		class_C_beta-lactamase_CMY-145
NCBI_2379	blaCMY-146	NA	blaCMY-146		class_C_beta-lactamase_CMY-146
NCBI_2407	blaCMY-147	NA	blaCMY-147		class_C_beta-lactamase_CMY-147
NCBI_2509	blaCMY-148	NA	blaCMY-148		class_C_beta-lactamase_CMY-148
NCBI_2510	blaCMY-149	NA	blaCMY-149		class_C_beta-lactamase_CMY-149
NCBI_786	blaCMY-15	NA	blaCMY-15		class_C_beta-lactamase_CMY-15
NCBI_2947	blaCMY-150	NA	blaCMY-150		class_C_beta-lactamase_CMY-150
NCBI_2534	blaCMY-151	NA	blaCMY-151		class_C_beta-lactamase_CMY-151
NCBI_7503	blaCMY-152	NA	blaCMY-152		class_C_beta-lactamase_CMY-152
NCBI_2588	blaCMY-153	NA	blaCMY-153		class_C_beta-lactamase_CMY-153
NCBI_2630	blaCMY-154	NA	blaCMY-154		class_C_beta-lactamase_CMY-154
NCBI_2669	blaCMY-155	NA	blaCMY-155		class_C_beta-lactamase_CMY-155
NCBI_2875	blaCMY-156	NA	blaCMY-156		class_C_beta-lactamase_CMY-156
NCBI_2744	blaCMY-157	NA	blaCMY-157		class_C_beta-lactamase_CMY-157
NCBI_3319	blaCMY-158	NA	blaCMY-158		class_C_beta-lactamase_CMY-158
NCBI_3320	blaCMY-159	NA	blaCMY-159		class_C_beta-lactamase_CMY-159
NCBI_6682	blaCMY-16	NA	blaCMY-16		class_C_beta-lactamase_CMY-16
NCBI_3092	blaCMY-160	NA	blaCMY-160		class_C_beta-lactamase_CMY-160
NCBI_3008	blaCMY-161	NA	blaCMY-161		class_C_beta-lactamase_CMY-161
NCBI_3115	blaCMY-162	NA	blaCMY-162		class_C_beta-lactamase_CMY-162
NCBI_3141	blaCMY-163	NA	blaCMY-163		class_C_beta-lactamase_CMY-163
NCBI_3717	blaCMY-164	NA	blaCMY-164		class_C_beta-lactamase_CMY-164
NCBI_3766	blaCMY-165	NA	blaCMY-165		class_C_beta-lactamase_CMY-165
NCBI_3767	blaCMY-166	NA	blaCMY-166		class_C_beta-lactamase_CMY-166
NCBI_3768	blaCMY-167	NA	blaCMY-167		class_C_beta-lactamase_CMY-167
NCBI_3976	blaCMY-168	NA	blaCMY-168		class_C_beta-lactamase_CMY-168
NCBI_3977	blaCMY-169	NA	blaCMY-169		class_C_beta-lactamase_CMY-169
NCBI_787	blaCMY-17	NA	blaCMY-17		class_C_beta-lactamase_CMY-17
NCBI_3978	blaCMY-170	NA	blaCMY-170		class_C_beta-lactamase_CMY-170
NCBI_4082	blaCMY-171	NA	blaCMY-171		class_C_beta-lactamase_CMY-171
NCBI_4432	blaCMY-172	NA	blaCMY-172		inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_CMY-172
NCBI_4257	blaCMY-173	NA	blaCMY-173		class_C_beta-lactamase_CMY-173
NCBI_4312	blaCMY-174	NA	blaCMY-174		class_C_beta-lactamase_CMY-174
NCBI_4385	blaCMY-175	NA	blaCMY-175		class_C_beta-lactamase_CMY-175
NCBI_4386	blaCMY-176	NA	blaCMY-176		class_C_beta-lactamase_CMY-176
NCBI_4581	blaCMY-177	NA	blaCMY-177		class_C_beta-lactamase_CMY-177
NCBI_4826	blaCMY-178	NA	blaCMY-178		class_C_beta-lactamase_CMY-178
NCBI_4211	blaCMY-179	NA	blaCMY-179		class_C_beta-lactamase_CMY-179
NCBI_788	blaCMY-18	NA	blaCMY-18		class_C_beta-lactamase_CMY-18
NCBI_8156	blaCMY-180	NA	blaCMY-180		class_C_beta-lactamase_CMY-180
NCBI_3582	blaCMY-181	NA	blaCMY-181		class_C_beta-lactamase_CMY-181
NCBI_2855	blaCMY-182	NA	blaCMY-182		class_C_beta-lactamase_CMY-182
NCBI_7872	blaCMY-183	NA	blaCMY-183		class_C_beta-lactamase_CMY-183
NCBI_4960	blaCMY-184	NA	blaCMY-184		class_C_beta-lactamase_CMY-184
NCBI_5023	blaCMY-185	NA	blaCMY-185		class_C_beta-lactamase_CMY-185
NCBI_5103	blaCMY-186	NA	blaCMY-186		class_C_beta-lactamase_CMY-186
NCBI_5331	blaCMY-188	NA	blaCMY-188		class_C_beta-lactamase_CMY-188
NCBI_7829	blaCMY-189	NA	blaCMY-189		class_C_beta-lactamase_CMY-189
NCBI_789	blaCMY-19	NA	blaCMY-19		CMY-1/MOX_family_class_C_beta-lactamase_CMY-19
NCBI_5286	blaCMY-190	NA	blaCMY-190		class_C_beta-lactamase_CMY-190
ARGANNOT_674	blaCMY-2	NA	blaCMY-2		extended-spectrum_class_C_beta-lactamase_CMY-2
NCBI_5839	blaCMY-2	blaCMY-123,blaLAT-2	blaCMY-2	blaCMY-123,blaLAT-2	extended-spectrum_class_C_beta-lactamase_CMY-2
NCBI_790	blaCMY-20	NA	blaCMY-20		class_C_beta-lactamase_CMY-20
NCBI_791	blaCMY-21	NA	blaCMY-21		class_C_beta-lactamase_CMY-21
NCBI_792	blaCMY-22	NA	blaCMY-22		class_C_beta-lactamase_CMY-22
NCBI_5840	blaCMY-23	NA	blaCMY-23		class_C_beta-lactamase_CMY-23
NCBI_7389	blaCMY-24	NA	blaCMY-24		class_C_beta-lactamase_CMY-24
NCBI_6183	blaCMY-25	NA	blaCMY-25		class_C_beta-lactamase_CMY-25
NCBI_793	blaCMY-26	NA	blaCMY-26		class_C_beta-lactamase_CMY-26
NCBI_794	blaCMY-27	NA	blaCMY-27		extended-spectrum_class_C_beta-lactamase_CMY-27
NCBI_795	blaCMY-28	NA	blaCMY-28		class_C_beta-lactamase_CMY-28
NCBI_796	blaCMY-29	NA	blaCMY-29		class_C_beta-lactamase_CMY-29
NCBI_5838	blaCMY-30	NA	blaCMY-30		extended-spectrum_class_C_beta-lactamase_CMY-30
NCBI_6590	blaCMY-31	blaLAT-1/4	blaCMY-31	blaLAT-1/4????	class_C_beta-lactamase_CMY-31
NCBI_797	blaCMY-32	NA	blaCMY-32		extended-spectrum_class_C_beta-lactamase_CMY-32
NCBI_798	blaCMY-33	NA	blaCMY-33		extended-spectrum_class_C_beta-lactamase_CMY-33
NCBI_799	blaCMY-34	NA	blaCMY-34		class_C_beta-lactamase_CMY-34
NCBI_800	blaCMY-35	NA	blaCMY-35		class_C_beta-lactamase_CMY-35
NCBI_6591	blaCMY-36	NA	blaCMY-36		class_C_beta-lactamase_CMY-36
NCBI_801	blaCMY-37	NA	blaCMY-37		extended-spectrum_class_C_beta-lactamase_CMY-37
NCBI_56	blaCMY-38	NA	blaCMY-38		class_C_beta-lactamase_CMY-38
NCBI_802	blaCMY-39	NA	blaCMY-39		class_C_beta-lactamase_CMY-39
NCBI_6706	blaCMY-4	NA	blaCMY-4		class_C_beta-lactamase_CMY-4
NCBI_803	blaCMY-40	NA	blaCMY-40		class_C_beta-lactamase_CMY-40
NCBI_7878	blaCMY-41	NA	blaCMY-41		class_C_beta-lactamase_CMY-41
NCBI_7653	blaCMY-42	NA	blaCMY-42		extended-spectrum_class_C_beta-lactamase_CMY-42
NCBI_804	blaCMY-43	NA	blaCMY-43		class_C_beta-lactamase_CMY-43
NCBI_805	blaCMY-44	NA	blaCMY-44		extended-spectrum_class_C_beta-lactamase_CMY-44
NCBI_806	blaCMY-45	NA	blaCMY-45		class_C_beta-lactamase_CMY-45
NCBI_807	blaCMY-46	NA	blaCMY-46		class_C_beta-lactamase_CMY-46
NCBI_808	blaCMY-47	NA	blaCMY-47		class_C_beta-lactamase_CMY-47
NCBI_7770	blaCMY-48	NA	blaCMY-48		class_C_beta-lactamase_CMY-48
